message,date,sender
"Building Block 
The Big Ben of London-England 1666 bricks

ዝነኛውን ባለ ሰአት ህንፃ በቤትዎ ሆነው ይገንቡ!

👉ገጣጥመው ሲጨርሱ  ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉1666 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 63 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 4800

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:19:41+00:00,-1001373889281
"Building Block 
Taj Mahal of Agra-India 1505 bricks

ለፍቅር መገለጫ የተገነባውን ውብ ህንፃ በቤትዎ ይገንቡ!

👉ገጣጥመው ሲጨርሱ  ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉1505 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 33.5 ሴ.ሜትር ስፋትና 24 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል
ምርጥ ስጦታ መሆን የሚችል
አትኩሮትንና ፅናትን የሚለማመዱበት
በራስ መተማመንን የሚያዳብር
ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 4800

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:19:29+00:00,-1001373889281
"Building Block 
Potala  Palace-Tibet,China 
1464 bricks

የ1300 ዓመት እድሜ ባለፀጋ የሆነውን ውብ ህንፃ በቤትዎ!

👉ካሰኞት ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉1464 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 43 ሴ.ሜትር ስፋትና 24 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 5800


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:16:21+00:00,-1001373889281
"Building Block 
Potala  Palace-Tibet,China 
1464 bricks

የ1300 ዓመት እድሜ ባለፀጋ የሆነውን ውብ ህንፃ በቤትዎ!

👉ካሰኞት ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉1464 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 43 ሴ.ሜትር ስፋትና 24 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 5800


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:15:34+00:00,-1001373889281
"Building Block 
THE IMPERIAL HOTEL(1375 bricks

ይህንን ግዙፍ ሆቴል በብሎክ ይገንቡ!

👉ካሰኞት ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉1375 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 35.5 ሴ.ሜትር ስፋት ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 4800


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:14:12+00:00,-1001373889281
"Building Block 
Garden coffee house 2313 bricks

ይህንን ባለ 3 ፎቅ ሬስቶራንት በብሎክ ይገንቡ!

👉ካሰኞት ጌጥ የሚያደርጉት
👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉2313 መለማመጃ ያለው 
👉ተገጣጥሞ ሲያልቅ 40.6 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 6300


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:13:47+00:00,-1001373889281
"building block 
united nations head quarter 1597

የተባበሩት መንግስታት ድርጅት ዋና ፅ/ቤትን በቤትዎ ይገንቡ!

👉ቢፈልጉ አፍርሰው ደጋግመው የሚሰሩት 
ካሰኞት ጌጥ የሚያደርጉት
👉1597 መለማመጃዎች ያሉት
👉አርክቴክቸራል እውቀትን የሚያዳብሩበት!
👉ተገጣጥሞ ሲያልቅ 50 ሴ.ሜትር ርዝማኔ ያለው
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የቤትና የቢሮ ጌጥ መሆን የሚችል
👉በፐዝል መዝናናት የሚወድ ማንኛውም ሰው ሊሰራው የሚችል
👉ምርጥ ስጦታ መሆን የሚችል

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 6300

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#kidstoysonline #elementryschooltoys #buildingtoys #block #creativity #confidence #concentration #gift   #entertain #toy #kid #daycare #store #educationaltoys #meneshaye
#meneshayestore",2023-07-27T12:12:56+00:00,-1001373889281
"capsul projector

ልጆችዎ ህዋን እያዩ የሚማሩበትና የሚዝናኑበት!!

👉24 ምስሎችን ያካተተ
👉ልጆች ስለህዋ ሳይንስ በፕሮጀክተር እያዩ የሚዝናኑበትና የሚማሩበት
👉ልጆች የሚወዱትና በቶሎ የማይሰለቹት
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል

ዋጋ 2500

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:06:35+00:00,-1001373889281
"steam box under the star

ልጆችዎ ስለከዋክብት የሚማሩበት!
የተለያዩ አክቲቪቲዎችንና ሞዴሎችን የሚሰሩበት

👉ስለ ሶላር ሲስተም እና ስለ ከዋክብት የሚያውቁበት
👉በቀላሉ ስለ ህዋ ሳይንስ መረዳት የሚያስችል
👉የቴክኖሎጂና የኢንጅነሪን ፍቅርን የሚያሳድር
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል

ዋጋ 3500

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:05:35+00:00,-1001373889281
"my first science lab

ሳይንስን በልጅነት!

👉13 የተለያዩ መለማመጃዎች የሚሰሩበት
👉58 የተለያዩ የመማሪያና የሙከራ እቃዎችን ያካተተ
👉ስለያንዳንዱ መለማመጃ በዝርዝር የሚገልፅ ማኑዋል ያለው
👉ተመራማሪ የመሆን ፍላጎትን የሚያዳብር
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል

ዋጋ 2000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:04:44+00:00,-1001373889281
"body magnet

ልጆችዎ የሰውነት ክፍሎቻችን በተግባር የሚለዩበት 

👉ፐዝልም መማሪያም የሆነ
👉ውስጣዊ እና ውጫዊ የሰውነት ክፍሎችን እንዲሁም የጡንቻና የአጥንት አወቃቀርን የሚማሩበት
👉ስለ ሰውነት ክፍሎቹ የሚያስረዳ ማኑዋል ያለው
👉ከማግኔት ስለተሰራ በቀላሉ የሚጣበቅ
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል

ዋጋ 2500

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:04:23+00:00,-1001373889281
"Plant growing  subject edu toys

የእፅዋትን አለም እንመራመር!

👉ልጆች የእፅዋትን አስተዳደግ በጥልቀት የሚያውቁበት
👉አጉሊ መነፅር ፣ ቴስት ቲዩብ ፣ ማኑዋልና ሌሎች 32 የመማሪያ እቃዎች ያካተተ
👉19 የተለያዩ ልምምዶችን የሚያከናውኑባቸው
👉ለተፈጥሮ ልዩ ፍቅር የሚያሳድር
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል

ዋጋ 2000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:03:32+00:00,-1001373889281
"orbiting solar system

👉የህዋ ሳይንስን በቀላሉ!! በሚገጣጠም ብሎክ
👉59 መለማመጃዎች ያሉት
ፕላኔቶች በፀሀይ ዙሪያ ስለሚኖራቸው እንቅስቃሴ የሚማሩበት
👉የሶላር ሲስተምን ሞዴል በራሳቸው የሚሰሩበት
👉ያለምንም ባትሪ በንፋስ ሀይል ብቻ የሚንቀሳቀስ
👉መሰረታዊ የጊር እንቅስቃሴዎችን የሚማሩበት
👉ልጆች ለሳይንስ ያላቸውን ግንዛቤ የሚያዳብር
👉በንድፈ ሀሳብ የተማሩትን በተግባር የሚለማመዱበት
👉የማሰላሰል አቅማቸውን ያዳብራል
👉የፈጠራ ክህሎታቸውን ያጎለብታል
👉ነገሮችን በትኩረት መመልከትን ይለማመዱበታል


ዋጋ 2000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#solarsystem #science #subjecttoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Criticalthinking #crtivity #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T16:02:54+00:00,-1001373889281
"Maze double side steel ball space

በሜዝ ጨዋታ ይዝናኑ!!

👉ስለ ህዋ የሚገልፁ ምስሎች ያሉት
👉በሁለት በኩል  የሚጫወቱበት
👉ትኩረትን ጥልቅ ምልከታን የሚለማመዱበት
👉በእጃቸው ሚዛንን መጠበቅን የሚለማመዱበት
👉የማሰላሰል አቅማቸውን የሚያዳብሩበት

👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ደጋግመው ቢጫወቱበት የማይሰለች
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር
👉ቤተሰባዊ ቅርርብን የሚያሳድግ
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 800

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:55:41+00:00,-1001373889281
"flash stacking cup entry version

ማነው ቶሎ የሚደረድረው?!

👉ልጆች ኩባያዎቹን በፍጥነት እየደረደሩ የሚጫወቱበት
👉12 የመጫወቻ ኩባያዎችን የያዘ
👉በግልም ሆነ በጋራ መጫወት የሚቻል
👉ስለ አጨዋወቱ የየሚያስረዳ ማኑዋል ያለው
👉የልጆችን የማሰላሰል ክህሎት የሚያዳብር

👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ደጋግመው ቢጫወቱበት የማይሰለች
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር


ዋጋ 600

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:54:32+00:00,-1001373889281
"wooden ice hockey tabel

ይህንን የመሰለ መዝናኛ የትም ሳይሄዱ በቤትዎ!

👉ግማሽ ሜትር ርዝማኔ ያለው
👉በጋራ አሪፍ ጊዜን የሚያሳልፉበት
👉ልጆች የውድድር መንፈስን የሚያዳብሩበት
👉አካላዊ ቅልጥፍናን የሚያጎለብት
👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ

👉ደጋግመው ቢጫወቱበት የማይሰለች
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር
👉ቤተሰባዊ ቅርርብን የሚያሳድግ
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 4000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:52:49+00:00,-1001373889281
"maze ball 156 levels

በሜዝ ጨዋታ ይዝናኑ!!

👉156 መንገዶች ያሉት
👉ትኩረትን ጥልቅ ምልከታን የሚለማመዱበት
👉በእጃቸው ሚዛንን መጠበቅን የሚለማመዱበት
👉የማሰላሰል አቅማቸውን የሚያዳብሩበት
ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ደጋግመው ቢጫወቱበት የማይሰለች
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር
ቤተሰባዊ ቅርርብን የሚያሳድግ
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 450

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:49:53+00:00,-1001373889281
"Keep it steady

የቱን ትቼ የቱን ላንሳ?! 

👉በጋራ የሚጫወቱበት አስደሳች ጌም
👉ልጆች ሀላፊነት ስለመውሰድና ስለ ጥንቃቄ የሚለማመዱበት
👉የማሰላሰል አቅማቸውን የሚያደብር
👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ቤተሰባዊ ቅርርብን የሚያዳብር
👉የውድድር መንፈስን የሚለማመዱበት
👉ለነገሮች ፈጣን ምላሽ መስጠትን የሚያዳብር
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር

ዋጋ 900

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:49:03+00:00,-1001373889281
"3 in 1 logical race game 

ይሄን 3 አይነት ጨዋታ አንድ ላይ የያዘው መወዳደሪያ ጌም ለቤተሰብዎ!!

👉በጋራ የሚጫወቷቸውን ጨዋታዎች አንድ ላይ የያዘ 
👉የቁጥሮች ፣ የቀለማትና የምስል ውድድር ያካተተ
👉መንፈስን ዘና ለማድረግ እና አሪፍ ጊዜን ለማሳለፍ የሚረዳ
👉የልጆችን የማሰላሰል አቅም የሚጨምር
👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ቤተሰባዊ ቅርርብን የሚያዳብር
👉የውድድር መንፈስን የሚለማመዱበት
👉ለነገሮች ፈጣን ምላሽ መስጠትን የሚያዳብር
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር

ዋጋ 2200

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T15:48:49+00:00,-1001373889281
"Building Blocks - The tower Bridge of London England 969 bricks

ተካፋቹን የለንደን ድልድይ በቤትዎ!

👉969 መለማመጃዎች ያሉት
👉ተገጣጥሞ ሲያልቅ 46.3 ሴ.ሜትር ርዝማኔ ያለው
👉አስደናቂ ድልድይ ዲዛይን የታየበት
👉አርክቴክቸራል ግንዛቤን የሚያዳብሩበት 
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉ከአንድ ጊዜ በላይ ደጋግመው የሚሰሩበት

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉የፈጠራ ክህሎታቸውን የሚጨምር
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና  የሚያጎለብት
👉ዘና ለማለት

ዋጋ 3000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#Buildingblock #Buildindtoys #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Creativity  #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2023-07-26T09:18:23+00:00,-1001373889281
