message,date,sender
"Nike acg trail frame 
Size 36,37,38,39
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-28T09:00:24+00:00,-1001149977975
"Nike SB Adversary 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-27T16:04:08+00:00,-1001149977975
"Under Armour Scorpio
Size 40,41,42,43,44
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-27T09:00:06+00:00,-1001149977975
"Nike vaper 
Size 40,41,42
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-26T16:01:13+00:00,-1001149977975
"Zaptos microfiber leather comfort
Size 39,40,41,42,43,44
Price 3800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-26T09:01:47+00:00,-1001149977975
"Nike airmax 90
Size 41,42,43,44
Price 2500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-25T16:01:20+00:00,-1001149977975
"Asics cross trainer
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-25T09:00:30+00:00,-1001149977975
"Skechers breathable chunky 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-24T16:00:50+00:00,-1001149977975
"Jordan why not zero
Size 40,41,42,43,44
Price 4000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-23T09:30:36+00:00,-1001149977975
"Skechers Gowalk 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-23T06:36:52+00:00,-1001149977975
"Buckle derby leather comfort 
Size 39,40,41,42,43
Price 4000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-22T16:00:09+00:00,-1001149977975
"Nike alpha elite 3 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-22T09:01:11+00:00,-1001149977975
"Under Armour escape 2 
Size 40,41,42,43
Price 4000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-21T16:00:06+00:00,-1001149977975
"Adidas Terrex 300 
Size 40,41,42
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-21T09:39:27+00:00,-1001149977975
"Women Skechers ultrago 2
Size 36,37,38,39
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-20T16:02:00+00:00,-1001149977975
"Balenciaga  
Size 40,41,42
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-20T09:02:04+00:00,-1001149977975
"All star leather high 
Size 41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-19T16:30:06+00:00,-1001149977975
"Alexander McQueen
Size 36,38,39
Price 2400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-19T09:03:17+00:00,-1001149977975
"Alberto smooth leather loafers 
Size 39,40,41,42,43
Price 3800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-18T16:04:11+00:00,-1001149977975
"Adidas Yeezy 450
Size 40,42,43
Made in Vietnam 
Price 2000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-12-18T09:00:14+00:00,-1001149977975
"Adidas fashion 2023
Size 40,41,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-17T16:20:06+00:00,-1001149977975
"Nike adversary
Size 42,43
Price 3200  birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-16T09:30:31+00:00,-1001149977975
"Women Skechers af 01
Size 36,37,38,39,40
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-16T06:00:35+00:00,-1001149977975
"Reebok Run 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-15T16:01:28+00:00,-1001149977975
"Vans old school high 
Size 41,42
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-15T09:00:35+00:00,-1001149977975
"Skechers Gowalk 
Size 40,41,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-14T16:01:54+00:00,-1001149977975
"Women Nike sb dunk 
Size 36,38,39
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-14T10:04:07+00:00,-1001149977975
"Women Reebok road 3 
Size 36,37,38,39
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-13T16:40:22+00:00,-1001149977975
"Reebok C Vintage 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-13T09:01:08+00:00,-1001149977975
"Adidas Terrex 340
Size 40,41,42
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-12T16:08:16+00:00,-1001149977975
"LV monogram trainer 
Size 40,41,42,43
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-11T16:07:38+00:00,-1001149977975
"Nike Air Force GTX 1 
Size 40,41,42,43
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-11T09:01:00+00:00,-1001149977975
"Nike ACG mountain fly low 
Size 41,42,43
Price 3600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-10T16:01:57+00:00,-1001149977975
"Skechers VOL half suede 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-09T09:30:12+00:00,-1001149977975
"Reebok C Vintage 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-09T06:00:41+00:00,-1001149977975
"Alberto smooth leather loafers 
Size 39,40,41,42,43
Price 3800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-08T16:15:45+00:00,-1001149977975
"Adidas Terrex 340
Size 40,41,42
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-08T09:43:18+00:00,-1001149977975
"Women Nike sb dunk 
Size 36,37,38,39
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-07T16:06:51+00:00,-1001149977975
"Nike Peg 02 23x
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-07T09:00:58+00:00,-1001149977975
"Women under armour flow
Size 37
Price 2700 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-06T16:01:55+00:00,-1001149977975
"Nike Air Force GTX 1 
Size 40,41,42,43
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-06T09:01:42+00:00,-1001149977975
"Reebok Run 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-05T16:19:13+00:00,-1001149977975
"Women Skechers ultrago 2
Size 36,37,38,39
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-05T09:24:32+00:00,-1001149977975
"Skechers VOL half suede 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-04T16:19:42+00:00,-1001149977975
"Women Reebok road 3 
Size 36,37,38,39
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-04T09:01:37+00:00,-1001149977975
"Nike ACG mountain fly low 
Size 40,41,42,43,44
Price 3600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-03T16:03:07+00:00,-1001149977975
"Alberto smooth leather loafers 
Size 39,40,41,42,43,44
Price 3800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-02T09:39:45+00:00,-1001149977975
"LV monogram trainer 
Size 40,41,42,43
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-02T06:06:19+00:00,-1001149977975
"Nike SB Adversary 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-01T16:00:16+00:00,-1001149977975
"Reebok C Vintage 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-12-01T09:00:32+00:00,-1001149977975
"Adidas CD 8TIS
Size 40,41,42,43,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-30T16:00:06+00:00,-1001149977975
"Nike Air Max Burbuja 
Size 40,41,42,43,44
Price 3400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-30T09:02:03+00:00,-1001149977975
"Nike Air Force Lux
Size 40,41,42,43,44
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-29T16:01:12+00:00,-1001149977975
"Spring Chelsea boots 
Size 38,39,40,41,42,43
Price 3400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-29T09:00:24+00:00,-1001149977975
"Nike water shell
Size 40,41,42
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-28T16:01:14+00:00,-1001149977975
"Adidas Terrex 300 
Size 41,42,43,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-28T09:02:02+00:00,-1001149977975
"Reebok Run 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-27T16:02:30+00:00,-1001149977975
"Nike Air Force Lux
Size 40,41,42,43,44
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-27T09:03:44+00:00,-1001149977975
"Reebok C Vintage 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-26T16:10:07+00:00,-1001149977975
"Under armour project rock 1
Size 40,41,42,43,44
Price 4000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-25T09:00:19+00:00,-1001149977975
"Skechers Gowalk 
‼️Restocked‼️
Size 40,41,43,44
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-25T06:01:34+00:00,-1001149977975
"Adidas Ozelia 
Size 40,41,42,43,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-24T16:04:13+00:00,-1001149977975
"Skechers VOL 
Size 40,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-24T09:12:17+00:00,-1001149977975
"Platform slip on leather comfort 
Size 40,41,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-23T17:01:57+00:00,-1001149977975
"Skechers lace ultra go
Size - 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-23T09:00:14+00:00,-1001149977975
"GOOD YEAR genuine leather 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-22T16:20:06+00:00,-1001149977975
"Skechers AF 02
size 40,41,42,43
Price 2900birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-21T16:00:06+00:00,-1001149977975
"Breathable leather sandals 
Size - 40,41,42,43
Price 2700 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-21T09:04:03+00:00,-1001149977975
"All star leather low
Size - 40,42,43
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-20T16:00:06+00:00,-1001149977975
"Vans sk8 hi
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-20T09:00:21+00:00,-1001149977975
"GOOD YEAR genuine leather 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-19T16:03:26+00:00,-1001149977975
"Skechers Good year 2
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-18T10:06:57+00:00,-1001149977975
"Nike Zaherra 3
Size - 40,41,42,43
Price 3400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-18T06:05:30+00:00,-1001149977975
"Trekking Summer leather sandals 
Size - 40,41,42,43
Price 2700 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-17T16:42:24+00:00,-1001149977975
"Skechers lace ultra go
Size - 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-16T16:00:06+00:00,-1001149977975
"Zwende half suede leather
Size 39,40,41,42,43
Price 3600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-16T10:00:10+00:00,-1001149977975
"Reebok ZIG
Size 40,42,43,44
Price 3200  birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-15T16:00:20+00:00,-1001149977975
"Skechers VOL 
Size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-15T09:11:16+00:00,-1001149977975
"Zwende half suede leather
Size 39,40,41,42,43
Price 3600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-14T16:05:35+00:00,-1001149977975
"Nike Space X
Size 40,41,42,43,45
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-14T09:30:06+00:00,-1001149977975
"Skechers Gowalk 
‼️Restocked‼️
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-13T16:36:31+00:00,-1001149977975
"All star leather high 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-13T09:58:26+00:00,-1001149977975
"Vans Old School high
Size 40,41,42,43,44
Price 3200  birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-12T16:00:06+00:00,-1001149977975
"Reebok ZIG
Size 40,41,42,43,44
Price 3200  birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-11T09:00:21+00:00,-1001149977975
"Air Jordan 11
Size 40,41,42,43
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-11T06:09:17+00:00,-1001149977975
"Reebok classic club volvet 
size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-10T16:02:02+00:00,-1001149977975
"Nike Air Force 1 #low
size 39,40,41,42,43,44
Price 2500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-10T09:00:23+00:00,-1001149977975
"Converse all star leather high 
Size - 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-09T16:00:06+00:00,-1001149977975
"Converse Double sole
Size - 36,37,38,39 
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-08T16:28:19+00:00,-1001149977975
"Adidas SAMBAROSE
Size - 40,41,42,43
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",2023-11-07T09:08:42+00:00,-1001149977975
"Skechers GY ULTRA
‼️restocked‼️
Size 40,41,42,43
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-06T16:00:43+00:00,-1001149977975
"Trendy 02 leather comfort
Size 40,41,42,43
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2023-11-06T09:07:38+00:00,-1001149977975
